t,x,y
858,3.81074E+11,1.96126E+11
859,3.00002E+11,2.47799E+11
860,3.01784E+11,2.62053E+11
861,2.78621E+11,2.44235E+11
862,2.07349E+11,1.53363E+11
863,2.07349E+11,1.05255E+11
864,1.76167E+11,75855073970
865,1.26277E+11,31310138060
866,93313824240,13492163700
867,66586862700,17946657290
868,19369230640,25964745750
869,13132939610,32201036780
870,13132939610,17055758570
871,31841812690,42000922680
872,37187205000,64273390630
873,55005179360,1.41782E+11
874,36296306280,2.17508E+11
875,54114280640,2.06817E+11
876,63914166540,2.16617E+11
877,1.17368E+11,1.57818E+11
878,1.35186E+11,1.498E+11
879,97768317830,96345744490
880,1.04005E+11,50019011140
881,96877419110,24182948320
882,85295735780,13492163700
883,60350571670,28637441910
884,1.72604E+11,46455416270
885,1.92204E+11,2.06817E+11
886,1.95767E+11,1.8009E+11
887,2.01113E+11,2.18399E+11
888,2.46548E+11,2.07708E+11
889,2.73275E+11,1.31982E+11
890,3.94438E+11,57146200890
891,4.0691E+11,33982834220
892,4.15819E+11,21510252160
893,3.98892E+11,19728454730
894,4.13146E+11,4583176517
895,4.14928E+11,15273961130
896,3.98892E+11,17055758570
897,3.98001E+11,13492163700
898,4.21165E+11,9928568826
899,4.38092E+11,13492163700
900,4.22946E+11,9928568826
901,4.15819E+11,20619353440
902,4.27401E+11,17055758570
903,4.08692E+11,58037099610
904,4.17601E+11,73182377810
905,4.17601E+11,68727884220
906,4.0691E+11,49128112420
907,4.09583E+11,54473504730
908,3.69492E+11,1.47127E+11
909,3.73947E+11,1.40891E+11
910,3.6682E+11,1.54254E+11
911,3.49002E+11,1.23964E+11
912,3.49002E+11,1.21291E+11
913,3.61474E+11,1.4E+11
914,3.65929E+11,1.27527E+11
915,3.5702E+11,1.23073E+11
916,3.63256E+11,1.32873E+11
917,3.6682E+11,1.19509E+11
918,3.6682E+11,1.13273E+11
919,3.38311E+11,1.07927E+11
920,3.3742E+11,86545858590
921,3.49893E+11,65164289350
922,3.39202E+11,19728454730
923,3.24057E+11,11710366260
924,3.69492E+11,20619353440
925,4.0691E+11,37546429090
926,4.15819E+11,44673618830
927,3.89983E+11,1.09709E+11
928,4.04237E+11,1.24855E+11
