t,x,y
2.548000000E2,2.382481752E1,1.494890511E1
2.552000000E2,1.494890511E1,4.905109489E1
2.556000000E2,1.494890511E1,4.905109489E1
2.560000000E2,1.401459854E1,6.540145985E1
2.564000000E2,1.401459854E1,6.540145985E1
2.568000000E2,1.448175182E1,5.839416058E1
2.572000000E2,2.055474453E1,7.894890511E1
2.576000000E2,2.102189781E1,8.455474453E1
2.580000000E2,2.055474453E1,9.436496350E1
2.584000000E2,1.261313869E1,1.247299270E2
2.592000000E2,1.354744526E1,1.541605839E2
2.596000000E2,1.214598540E1,1.873284672E2
2.600000000E2,1.214598540E1,1.915328467E2
2.604000000E2,1.214598540E1,1.948029197E2
2.608000000E2,2.102189781E1,2.060145985E2
2.612000000E2,3.223357664E1,2.036788321E2
2.616000000E2,2.896350365E1,2.036788321E2
2.620000000E2,3.176642336E1,2.036788321E2
2.624000000E2,3.270072993E1,2.036788321E2
2.628000000E2,3.223357664E1,2.036788321E2
2.632000000E2,3.223357664E1,2.036788321E2
2.636000000E2,3.129927007E1,2.036788321E2
2.640000000E2,2.896350365E1,2.036788321E2
2.644000000E2,2.896350365E1,2.036788321E2
2.648000000E2,2.896350365E1,2.036788321E2
2.652000000E2,2.896350365E1,2.036788321E2
2.656000000E2,2.896350365E1,2.036788321E2
2.660000000E2,2.896350365E1,2.036788321E2
2.664000000E2,2.896350365E1,2.036788321E2
2.668000000E2,2.429197080E1,2.036788321E2
2.672000000E2,2.429197080E1,2.036788321E2
2.676000000E2,2.429197080E1,2.036788321E2
2.680000000E2,2.429197080E1,2.036788321E2
2.684000000E2,2.429197080E1,2.036788321E2
2.688000000E2,2.429197080E1,2.036788321E2
2.692000000E2,2.429197080E1,2.036788321E2
2.696000000E2,2.429197080E1,2.036788321E2
2.700000000E2,3.970802920E1,1.994744526E2
2.704000000E2,4.017518248E1,1.994744526E2
2.708000000E2,4.157664234E1,2.027445255E2
2.712000000E2,3.456934307E1,2.013430657E2
2.716000000E2,2.896350365E1,2.004087591E2
2.720000000E2,2.289051095E1,1.994744526E2
2.724000000E2,2.008759124E1,2.013430657E2
2.728000000E2,1.915328467E1,2.027445255E2
2.732000000E2,1.915328467E1,2.027445255E2
2.736000000E2,1.915328467E1,2.027445255E2
2.740000000E2,1.915328467E1,2.027445255E2
2.744000000E2,1.915328467E1,2.027445255E2
2.748000000E2,1.915328467E1,2.027445255E2
2.752000000E2,1.681751825E1,1.742481752E2
2.756000000E2,1.681751825E1,1.733138686E2
2.760000000E2,1.681751825E1,1.714452555E2
2.764000000E2,2.849635036E1,1.994744526E2
2.768000000E2,2.989781022E1,1.994744526E2
2.776000000E2,2.989781022E1,1.985401460E2
2.780000000E2,3.410218978E1,2.027445255E2
2.784000000E2,3.877372263E1,2.050802920E2
2.788000000E2,5.325547445E1,2.069489051E2
2.792000000E2,7.754744526E1,2.088175182E2
2.796000000E2,8.875912409E1,2.106861314E2
2.800000000E2,1.448175182E2,2.106861314E2
2.804000000E2,1.728467153E2,2.102189781E2
2.808000000E2,1.826569343E2,2.111532847E2
2.812000000E2,1.835912409E2,2.111532847E2
2.816000000E2,2.036788321E2,2.111532847E2
2.820000000E2,2.036788321E2,2.111532847E2
2.824000000E2,2.036788321E2,2.111532847E2
2.828000000E2,2.036788321E2,2.111532847E2
2.832000000E2,2.027445255E2,2.130218978E2
2.836000000E2,2.027445255E2,2.130218978E2
2.840000000E2,2.027445255E2,2.130218978E2
2.844000000E2,2.027445255E2,2.130218978E2
2.848000000E2,2.013430657E2,2.130218978E2
2.852000000E2,2.013430657E2,2.130218978E2
2.856000000E2,2.013430657E2,2.130218978E2
2.860000000E2,2.013430657E2,2.130218978E2
2.864000000E2,2.022773723E2,2.134890511E2
2.868000000E2,2.022773723E2,2.134890511E2
2.872000000E2,2.022773723E2,2.134890511E2
2.876000000E2,2.027445255E2,2.092846715E2
2.880000000E2,2.022773723E2,2.018102190E2
2.884000000E2,2.022773723E2,2.018102190E2
2.888000000E2,2.022773723E2,2.027445255E2
2.892000000E2,2.018102190E2,2.111532847E2
2.900000000E2,2.027445255E2,2.120875912E2
2.904000000E2,2.027445255E2,2.120875912E2
2.908000000E2,2.027445255E2,2.120875912E2
2.912000000E2,1.873284672E2,1.854598540E2
2.916000000E2,1.863941606E2,1.803211679E2
2.920000000E2,1.868613139E2,1.756496350E2
2.924000000E2,1.873284672E2,1.733138686E2
2.928000000E2,1.873284672E2,1.742481752E2
2.936000000E2,1.835912409E2,1.891970803E2
2.940000000E2,1.821897810E2,1.934014599E2
2.944000000E2,1.817226277E2,1.952700730E2
2.948000000E2,1.807883212E2,1.948029197E2
2.952000000E2,1.821897810E2,1.887299270E2
2.960000000E2,1.910656934E2,1.835912409E2
2.964000000E2,1.948029197E2,1.621021898E2
2.968000000E2,2.008759124E2,1.023065693E2
2.976000000E2,2.022773723E2,5.465693431E1
2.980000000E2,2.064817518E2,4.297810219E1
2.984000000E2,2.083503650E2,3.176642336E1
2.988000000E2,2.092846715E2,2.802919708E1
2.992000000E2,2.092846715E2,2.802919708E1
2.996000000E2,2.092846715E2,2.802919708E1
3.000000000E2,2.055474453E2,2.475912409E1
3.004000000E2,2.050802920E2,2.475912409E1
3.008000000E2,2.046131387E2,2.289051095E1
3.012000000E2,1.994744526E2,2.289051095E1
3.016000000E2,1.891970803E2,2.242335766E1
3.020000000E2,1.770510949E2,2.475912409E1
3.024000000E2,1.770510949E2,2.475912409E1
3.028000000E2,1.765839416E2,2.475912409E1
3.032000000E2,1.747153285E2,3.410218978E1
3.036000000E2,1.747153285E2,3.410218978E1
3.040000000E2,1.747153285E2,3.223357664E1
3.044000000E2,1.751824818E2,1.962043796E1
3.052000000E2,1.681751825E2,1.868613139E1
3.056000000E2,9.389781022E1,1.541605839E1
3.060000000E2,4.951824818E1,1.728467153E1
3.064000000E2,4.064233577E1,1.962043796E1
3.068000000E2,3.550364964E1,1.868613139E1
3.076000000E2,2.849635036E1,1.775182482E1
3.080000000E2,2.382481752E1,2.148905109E1
3.084000000E2,2.148905109E1,2.662773723E1
3.088000000E2,2.008759124E1,3.503649635E1
3.092000000E2,1.167883212E1,5.512408759E1
3.096000000E2,1.074452555E1,6.072992701E1
3.100000000E2,1.121167883E1,6.400000000E1
3.104000000E2,1.261313869E1,6.773722628E1
3.108000000E2,1.121167883E1,5.465693431E1
3.112000000E2,1.074452555E1,5.091970803E1
3.116000000E2,1.074452555E1,5.091970803E1
3.120000000E2,1.074452555E1,5.278832117E1
3.124000000E2,1.074452555E1,5.278832117E1
3.128000000E2,1.074452555E1,5.278832117E1
3.132000000E2,1.074452555E1,5.278832117E1
3.136000000E2,1.074452555E1,5.278832117E1
3.140000000E2,1.074452555E1,4.764963504E1
3.144000000E2,1.074452555E1,3.924087591E1
3.148000000E2,1.074452555E1,3.737226277E1
3.152000000E2,2.429197080E1,1.635036496E1
3.156000000E2,1.541605839E1,2.943065693E1
3.160000000E2,1.541605839E1,2.989781022E1
3.164000000E2,1.494890511E1,3.036496350E1
3.172000000E2,1.588321168E1,2.943065693E1
3.176000000E2,1.775182482E1,2.522627737E1
3.180000000E2,1.775182482E1,2.522627737E1
3.184000000E2,1.354744526E1,3.083211679E1
3.188000000E2,1.354744526E1,3.083211679E1
3.192000000E2,1.401459854E1,3.083211679E1
3.196000000E2,1.401459854E1,3.083211679E1
3.200000000E2,1.448175182E1,3.924087591E1
3.204000000E2,1.494890511E1,3.970802920E1
3.212000000E2,1.494890511E1,4.064233577E1
3.216000000E2,1.494890511E1,4.064233577E1
3.220000000E2,1.494890511E1,4.064233577E1
3.224000000E2,1.541605839E1,4.017518248E1
3.228000000E2,1.541605839E1,4.017518248E1
3.232000000E2,4.110948905E1,1.448175182E1
3.236000000E2,4.531386861E1,1.261313869E1
3.240000000E2,5.325547445E1,1.635036496E1
3.244000000E2,6.960583942E1,1.401459854E1
3.248000000E2,7.007299270E1,1.354744526E1
3.252000000E2,7.381021898E1,1.681751825E1
3.256000000E2,7.754744526E1,1.681751825E1
3.260000000E2,7.848175182E1,1.635036496E1
3.264000000E2,7.614598540E1,3.270072993E1
3.268000000E2,7.521167883E1,3.503649635E1
3.272000000E2,5.932846715E1,2.989781022E1
3.276000000E2,5.372262774E1,2.943065693E1
3.280000000E2,5.185401460E1,2.989781022E1
3.284000000E2,4.344525547E1,4.064233577E1
3.288000000E2,3.830656934E1,4.437956204E1
3.296000000E2,3.410218978E1,4.858394161E1
3.300000000E2,2.849635036E1,9.810218978E0
3.304000000E2,3.643795620E1,1.868613139E1
3.308000000E2,4.391240876E1,2.335766423E1
3.312000000E2,4.391240876E1,2.335766423E1
3.316000000E2,4.624817518E1,2.429197080E1
3.320000000E2,4.951824818E1,2.382481752E1
3.324000000E2,4.951824818E1,2.382481752E1
3.328000000E2,4.951824818E1,2.382481752E1
3.332000000E2,4.391240876E1,2.102189781E1
3.336000000E2,3.830656934E1,2.055474453E1
3.340000000E2,3.083211679E1,2.102189781E1
3.344000000E2,3.036496350E1,2.102189781E1
3.348000000E2,3.036496350E1,2.102189781E1
3.352000000E2,2.756204380E1,1.775182482E1
3.356000000E2,2.756204380E1,1.635036496E1
3.360000000E2,2.756204380E1,1.588321168E1
3.364000000E2,2.756204380E1,1.588321168E1
3.368000000E2,2.616058394E1,1.635036496E1
3.372000000E2,2.522627737E1,1.635036496E1
3.376000000E2,2.475912409E1,1.635036496E1
3.380000000E2,2.475912409E1,1.681751825E1
3.384000000E2,2.475912409E1,1.681751825E1
3.388000000E2,2.569343066E1,1.681751825E1
3.392000000E2,2.522627737E1,2.662773723E1
3.396000000E2,2.475912409E1,2.943065693E1
3.400000000E2,2.475912409E1,2.943065693E1
3.404000000E2,2.522627737E1,1.635036496E2
3.412000000E2,1.728467153E1,1.672408759E2
3.416000000E2,2.242335766E1,2.013430657E2
3.420000000E2,1.821897810E1,2.008759124E2
3.424000000E2,1.728467153E1,2.018102190E2
3.428000000E2,1.354744526E1,2.018102190E2
3.432000000E2,1.354744526E1,2.018102190E2
3.436000000E2,1.354744526E1,2.018102190E2
3.440000000E2,1.308029197E1,2.036788321E2
3.444000000E2,1.308029197E1,2.036788321E2
3.448000000E2,1.167883212E1,2.027445255E2
3.452000000E2,1.121167883E1,2.027445255E2
3.456000000E2,1.121167883E1,2.027445255E2
3.460000000E2,1.121167883E1,2.027445255E2
3.464000000E2,1.121167883E1,2.027445255E2
3.468000000E2,1.121167883E1,2.018102190E2
3.472000000E2,1.775182482E1,2.008759124E2
3.476000000E2,1.821897810E1,2.013430657E2
3.480000000E2,2.102189781E1,2.032116788E2
3.488000000E2,2.522627737E1,2.055474453E2
3.492000000E2,3.129927007E1,2.027445255E2
3.496000000E2,5.699270073E1,1.980729927E2
3.500000000E2,5.886131387E1,1.934014599E2
3.504000000E2,6.072992701E1,1.948029197E2
3.508000000E2,6.586861314E1,1.831240876E2
3.512000000E2,6.680291971E1,1.845255474E2
3.516000000E2,6.727007299E1,1.845255474E2
3.520000000E2,6.026277372E1,1.835912409E2
3.524000000E2,5.979562044E1,1.765839416E2
3.528000000E2,5.979562044E1,1.765839416E2
3.532000000E2,5.979562044E1,1.765839416E2
3.536000000E2,5.979562044E1,1.765839416E2
3.540000000E2,5.979562044E1,1.765839416E2
3.544000000E2,5.652554745E1,1.770510949E2
3.548000000E2,5.652554745E1,1.770510949E2
3.552000000E2,5.605839416E1,1.770510949E2
3.556000000E2,5.605839416E1,1.770510949E2
3.560000000E2,5.605839416E1,1.770510949E2
3.564000000E2,5.605839416E1,1.770510949E2
3.568000000E2,5.605839416E1,1.770510949E2
3.572000000E2,5.652554745E1,1.775182482E2
3.576000000E2,5.886131387E1,1.784525547E2
3.584000000E2,5.886131387E1,1.789197080E2
3.588000000E2,5.886131387E1,1.789197080E2
3.592000000E2,5.185401460E1,1.789197080E2
3.596000000E2,4.905109489E1,1.667737226E2
3.600000000E2,4.905109489E1,1.621021898E2
3.604000000E2,4.905109489E1,1.616350365E2
3.608000000E2,4.905109489E1,1.611678832E2
3.612000000E2,4.811678832E1,1.597664234E2
3.616000000E2,4.437956204E1,1.653722628E2
3.620000000E2,4.437956204E1,1.653722628E2
3.624000000E2,4.251094891E1,1.663065693E2
3.628000000E2,4.624817518E1,1.761167883E2
